id,name,original_name,subtitle,category,equipment,equipment_detected,exercise_type,exercise_family,base_exercise_name,primaryMuscle,secondaryMuscles,muscleGroups,hasVideo,is_compound,difficulty_level,supersetable,duration_based,hypertrophy_rating,strength_rating,fat_loss_rating,endurance_rating,general_fitness_rating,optimal_rep_range_min,optimal_rep_range_max,recommended_sets,rest_seconds,fatigability,muscles_worked_count,priority_build_muscle,priority_get_lean,priority_home,priority_gym,complementary_families,is_equipment_primary
2ba7a55a-651c-489c-b822-b357ab990e28,Frog Stance Deadlift (Barbell),Frog Stance Deadlift (Barbell),Legs - Barbell,Legs,Barbell,barbell,strength,deadlift,Deadlift,Hamstrings,Glutes; Lower Back,Hamstrings; Glutes; Lower Back,False,True,intermediate,False,False,10,10,7,5,9,5,10,4,120,9,6,95,80,65,95,"romanian_deadlift, bent_over_row, hip_thrust, squat",True
2bb375a8-07fb-4d9d-9d14-3420c981aa0c,Weighted Standing Curl (Bodyweight),Weighted Standing Curl,Arms - Bodyweight,Arms,Bodyweight,bodyweight,strength,curl,Curl,Biceps,,Biceps,True,False,advanced,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"bicep_curl, hammer_curl",False
2bee4ada-5fda-4ea6-a2c7-137b397647b2,Sitting Woodchopper on a Chair (Bodyweight),Sitting Woodchopper On A Chair,Core - Bodyweight,Core,Bodyweight,bodyweight,plyometrics,woodchop,Woodchop,Obliques,Core; Abs,Obliques; Core; Abs,True,True,beginner,True,False,4,5,9,8,7,8,15,3,60,8,5,70,88,95,65,"russian_twist, oblique_crunch, plank",False
2bfdfaa3-0723-4abe-baa2-5a12a46d5105,High Knee Tap (Bodyweight),High Knee Tap,Cardio - Bodyweight,Cardio,Bodyweight,bodyweight,plyometrics,high_knees,High Knees,Cardio,,Cardio,True,False,intermediate,True,False,4,5,10,8,7,8,15,3,60,8,5,70,88,95,65,"mountain_climber, burpee, jumping_jack",False
2c078827-54ee-4eef-afa6-58592dd00423,Lying Floor Row Hold with Bent Knee (Bodyweight),Lying Floor Row Hold With Bent Knee,Back - Bodyweight,Back,Bodyweight,bodyweight,strength,bent_over_row,Bent Over Row,Middle Back,Lats; Rear Delts; Biceps,Middle Back; Lats; Rear Delts; Biceps,True,True,intermediate,True,False,10,10,7,7,8,6,12,4,90,7,4,70,88,95,65,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False
2c0b9e96-b50c-4a7a-982a-8d22b1aa7e03,Standing Alternating Diagonal Punch (Bodyweight),Standing Alternating Diagonal Punch,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,punch,Punch,Full Body,,Full Body,False,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
2c1c2dd9-0682-40e4-aca5-ff5a06fc5241,Standing Neutral Grip Front Raises (Dumbbell),Standing Neutral Grip Front Raises (Dumbbell),Shoulders - Dumbbell,Shoulders,Dumbbell,dumbbell,strength,front_raise,Front Raise,Front Delts,Upper Chest,Front Delts; Upper Chest,False,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,92,90,92,90,"shoulder_press, lateral_raise, incline_bench_press",True
2c1cf2a6-1fe0-4ffa-a9f1-ed6eb2d03ce5,Seated Chest Fly (Cable),Seated Chest Fly (Cable),Chest - Cable,Chest,Cable,cable,strength,fly,Chest Fly,Mid Chest,Front Delts,Mid Chest; Front Delts,False,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,85,88,30,92,"bench_press, incline_fly, push_up",False
2c2bcf45-54ed-4be3-9855-59db0970c6bb,Bent Knee Lying Twist (Stability Ball),Bent Knee Lying Twist (stability Ball),Core - Stability Ball,Core,Bodyweight,bodyweight,strength,russian_twist,Russian Twist,Core,Abs,Core; Abs,True,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,70,88,95,65,"crunch, plank",False
2c35823c-b584-4697-bba4-9d66d9709df9,"Straight Arm Pulldown (Cable, Rope)",Straight Arm Pulldown (Rope) (Cable),"Back - Cable, Rope",Back,Cable,cable,strength,straight_arm_pulldown,Straight Arm Pulldown,Lats,,Lats,False,True,intermediate,True,False,8,8,7,5,8,6,12,4,90,7,4,85,88,30,92,"lat_pulldown, pullover, bent_over_row",False
2c3764d5-5276-4e78-af93-85eaa86bc63b,Russian Twist (Bodyweight),Russian Twist,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,russian_twist,Russian Twist,Obliques,Abs; Core,Obliques; Abs; Core,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"oblique_crunch, woodchop, side_plank",False
2c41bdb3-fbc6-4bf2-98f2-12f787b89d0a,Sitting Lotus Pose Twist (Bodyweight),Sitting Lotus Pose Twist,Stretching - Bodyweight,Stretching,Bodyweight,bodyweight,stretch,russian_twist,Russian Twist,,,,True,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,70,88,95,65,,False
2c5c5d42-15a9-4050-9463-d3b22b61c749,Kickback (Dumbbell),Kickback (Dumbbell),Back - Dumbbell,Back,Dumbbell,dumbbell,strength,glute_kickback,Glute Kickback,Middle Back,Lats,Middle Back; Lats,False,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,92,90,92,90,"bent_over_row, lat_pulldown",False
2c7b7f5b-0ab4-421e-89c0-ee8ea363fbc9,Lever Seated Crunch (Hands Pad) (Machine),Lever Seated Crunch (hands Pad),Core - Hands Pad,Core,Machine,machine,strength,crunch,Crunch,Upper Abs,Abs; Core,Upper Abs; Abs; Core,True,False,beginner,True,False,7,5,5,6,6,12,20,3,60,4,2,80,75,20,88,"leg_raise, plank, russian_twist",False
2c8081bb-4bb5-458d-854a-9af23e9cfd35,Rear Lateral Raise (Dumbbell),Rear Lateral Raise (Dumbbell),Shoulders - Dumbbell,Shoulders,Dumbbell,dumbbell,strength,lateral_raise,Lateral Raise,Side Delts,Front Delts,Side Delts; Front Delts,False,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,92,90,92,90,"shoulder_press, front_raise, rear_delt_fly",True
2c84e56a-56b5-442a-9df0-2051040d7eeb,Seated Back Shift (Bodyweight),Seated Back Shift,Back - Bodyweight,Back,Bodyweight,bodyweight,strength,back_compound,Back Compound,Middle Back,Lats,Middle Back; Lats,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"bent_over_row, lat_pulldown",False
2c8689b9-c4e7-4017-bd5e-afa108c0a598,High Knee Lunge on Bosu Ball (Bodyweight),High Knee Lunge On Bosu Ball,Legs - Bodyweight,Legs,Bodyweight,bodyweight,plyometrics,lunge,Lunge,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,True,True,intermediate,True,False,4,5,10,8,9,8,15,3,60,8,5,70,88,95,65,"split_squat, step_up, squat, leg_press",False
2c8de3dc-ac74-48ad-97f0-61406f65ff01,Medicine Ball Side to Side Slam (Bodyweight),Medicine Ball Side To Side Slam,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
2c925941-b7c4-40cf-bf2b-da1fefe58b3f,Half Kneeling External Rotation Press (Cable),Half Kneeling External Rotation Press (Cable),Shoulders - Cable,Shoulders,Cable,cable,strength,press,Press,Rotator Cuff,,Rotator Cuff,False,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,85,88,30,92,"bench_press, shoulder_press",False
2cac9233-7958-4ed1-920c-ae000ed3601c,Straight Back Stiff Leg Deadlift (Band),Straight Back Stiff Leg Deadlift (Band),Legs - Band,Legs,Band,band,strength,stiff_leg_deadlift,Stiff Leg Deadlift,Hamstrings,,Hamstrings,False,True,intermediate,False,False,10,10,7,5,9,5,10,4,120,9,6,60,85,90,50,"romanian_deadlift, bent_over_row, hip_thrust, squat",False
2caed12e-aa0c-4385-bcbf-3025e0838740,Kneeling Upper Back Rotation (Bodyweight),Kneeling Upper Back Rotation,Back - Bodyweight,Back,Bodyweight,bodyweight,strength,rotation,Rotation,Middle Back,Lats,Middle Back; Lats,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"bent_over_row, lat_pulldown",False
2cb5fe5b-eb35-47c4-a539-7ad1eb825ac3,Side Step Row (Bodyweight),Side Step Row,Back - Bodyweight,Back,Bodyweight,bodyweight,strength,bent_over_row,Bent Over Row,Middle Back,Lats; Rear Delts; Biceps,Middle Back; Lats; Rear Delts; Biceps,True,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,70,88,95,65,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False
2cc5cb6b-4600-44fe-8529-b9c2a61ae0e6,High Knee Squat (Bodyweight),High Knee Squat,Legs - Bodyweight,Legs,Bodyweight,bodyweight,plyometrics,squat,Squat,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,True,True,intermediate,False,False,10,10,10,8,9,8,15,3,60,8,5,70,88,95,65,"leg_press, leg_extension, lunge, leg_curl",False
2cc6a1b1-43ec-4531-ac74-c35c30a59a18,Duck Walk (Bodyweight),Duck Walk,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,walk,Walk,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
2cce835c-2ba5-428f-8bd6-257942ec2736,Top Bottom Punch Squat (Bodyweight),Top Bottom Punch Squat,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,squat,Squat,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,True,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,70,88,95,65,"leg_press, leg_extension, lunge, leg_curl",False
2cd20097-4ca7-4c86-9919-873a54073e2b,Snatch Grip Deadlift (Barbell),Snatch Grip Deadlift (Barbell),Legs - Barbell,Legs,Barbell,barbell,strength,deadlift,Deadlift,Hamstrings,Glutes; Lower Back,Hamstrings; Glutes; Lower Back,False,True,advanced,False,False,10,10,7,5,9,5,10,4,120,9,6,95,80,65,95,"romanian_deadlift, bent_over_row, hip_thrust, squat",True
2cdd9443-baf0-4b36-b7bb-2903529eb5c3,Quick Feet (Bodyweight),Quick Feet,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,False,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
2ce11f03-8bac-4608-87b0-f298671d1203,Sitting Core Tight Rotation (Bodyweight),Sitting Core Tight Rotation,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,rotation,Rotation,Core,Abs,Core; Abs,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"crunch, plank",False
2cf32b5b-d41f-4e8b-80be-a4e449875263,Standing Back Rotation Stretch (Bodyweight),Standing Back Rotation Stretch,Stretching - Bodyweight,Stretching,Bodyweight,bodyweight,stretch,back_stretch,Back Stretch,Lower Back,,Lower Back,True,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,70,88,95,65,,False
2cf41cfe-c74b-439c-a4dd-41898c4f9462,"Standing Supinated Face Pull (Cable, Rope)",Standing Supinated Face Pull (Rope) (Cable),"Back - Cable, Rope",Back,Cable,cable,strength,face_pull,Face Pull,Rear Delts,Upper Back; Rotator Cuff,Rear Delts; Upper Back; Rotator Cuff,False,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,85,88,30,92,"rear_delt_fly, lateral_raise, bent_over_row",True
2cfea7a5-420a-48a0-ab27-1c3eaed7dc88,Seated Alternate Thoracic Rotation on a Chair (Bodyweight),Seated Alternate Thoracic Rotation On A Chair,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,rotation,Rotation,Full Body,,Full Body,False,False,beginner,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
2d10fbc2-1f7a-4772-8edf-57a22cfaccaa,Squat Side Pendulum Leg (Bodyweight),Squat Side Pendulum Leg,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,squat,Squat,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,True,True,intermediate,False,False,10,10,8,5,9,5,10,4,120,9,4,70,88,95,65,"leg_press, leg_extension, lunge, leg_curl",False
2d1cf362-247b-4171-a8b5-e32de1cfbba7,Bent Knee Back to Side Kick (Bodyweight),Bent Knee Back To Side Kick,Back - Bodyweight,Back,Bodyweight,bodyweight,strength,kick,Kick,Middle Back,Lats,Middle Back; Lats,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"bent_over_row, lat_pulldown",False
2d207000-cd16-4e3d-a464-0e57fcdf5b59,Kneeling Outward Circle Leg on Bench (Bodyweight),Kneeling Outward Circle Leg On Bench,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,leg_isolation,Leg Isolation,Quads,Glutes,Quads; Glutes,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"squat, leg_press",False
2d2a79fd-9d5d-4ebd-8345-796c1f68e11b,Seated Single Arm Concentration Curl (Bodyweight),Seated Single Arm Concentration Curl (Bodyweight),Arms - Bodyweight,Arms,Bodyweight,bodyweight,strength,concentration_curl,Concentration Curl,Biceps,Forearms (Flexors),Biceps; Forearms (Flexors),False,False,advanced,True,False,8,5,5,7,6,10,15,3,60,4,2,70,88,95,65,"bicep_curl, preacher_curl, hammer_curl",False
2d2f095f-8dd7-4052-832e-955daf90b406,Side Step Fly (Bodyweight),Side Step Fly,Chest - Bodyweight,Chest,Bodyweight,bodyweight,strength,fly,Chest Fly,Mid Chest,Front Delts,Mid Chest; Front Delts,True,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"bench_press, incline_fly, push_up",False
2d30abdc-a6c1-4693-a133-97b9431bcca0,Front Lateral Raise (Band),Front Lateral Raise (Band),Shoulders - Band,Shoulders,Band,band,strength,lateral_raise,Lateral Raise,Side Delts,Front Delts,Side Delts; Front Delts,False,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,60,85,90,50,"shoulder_press, front_raise, rear_delt_fly",False
2d3524da-0391-46fa-8a0f-908951a3715b,Half Burpee (Bodyweight),Half Burpee,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,plyometrics,burpee,Burpee,Full Body,Core,Full Body; Core,False,True,intermediate,True,False,4,5,10,8,7,8,15,3,60,8,5,70,88,95,65,"push_up, squat_jump, mountain_climber",True
2d3e0c6a-df38-41f7-9657-d6607a773960,Roll Peroneal (single Leg) Side Lying on Floor (Bodyweight),Roll Peroneal (single Leg) Side Lying On Floor,Legs - single Leg,Legs,Bodyweight,bodyweight,strength,leg_isolation,Leg Isolation,Quads,Glutes,Quads; Glutes,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"squat, leg_press",False
2d4914c0-2493-434d-b4cb-a7b8270603f0,Standing Alternating Palm to Elbow (Bodyweight),Standing Alternating Palm To Elbow,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
2d568e4b-e665-49ec-8bfe-72ea9c509ce2,Inverted Row (Suspension Trainer),Suspender Inverted Row,Back - Suspension Trainer,Back,Bodyweight,bodyweight,strength,inverted_row,Inverted Row,Middle Back,Lats; Biceps,Middle Back; Lats; Biceps,True,True,intermediate,True,False,10,10,7,5,8,6,12,4,90,7,4,70,88,95,65,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False
2d5919e0-e1ea-43d1-b515-c69650093026,Lat Stretch with Chair (Bodyweight),Lat Stretch With Chair,Stretching - Bodyweight,Stretching,Bodyweight,bodyweight,stretch,back_stretch,Back Stretch,Lower Back,,Lower Back,True,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,70,88,95,65,,False
2d5a9c4c-a585-4335-bcb7-8b143ef25eed,Plank Leg Lift Mountain Climber (Bodyweight),Plank Leg Lift Mountain Climber,Core - Bodyweight,Core,Bodyweight,bodyweight,plyometrics,plank,Plank,Core,Abs; Lower Back,Core; Abs; Lower Back,True,False,intermediate,True,False,4,5,10,8,7,8,15,3,60,8,5,70,88,95,65,"crunch, leg_raise, russian_twist",True
2d612afe-84ad-4561-8e79-e047b929bd4b,Skier (Barbell),Skier (Barbell),Full Body - Barbell,Full Body,Barbell,barbell,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,False,False,intermediate,True,False,8,6,5,6,6,10,15,3,60,4,2,95,80,65,95,,False
2d65b017-a15a-4e1a-b11f-1e7f848ef31b,Knee to Box Calf Stretch (Bodyweight),Knee To Box Calf Stretch,Stretching - Bodyweight,Stretching,Bodyweight,bodyweight,stretch,calf_stretch,Calf Stretch,,,,False,False,beginner,True,True,1,1,2,3,6,1,1,1,30,1,2,70,88,95,65,,False
2d79710a-37c3-43d8-9353-31e42682bd72,Pull Up (Rings),Ring Pull Up,Back - Rings,Back,Bodyweight,bodyweight,strength,pull_up,Pull Up,Lats,Biceps; Upper Back,Lats; Biceps; Upper Back,True,True,intermediate,True,False,8,8,7,5,9,6,12,4,90,7,4,70,88,95,65,"lat_pulldown, bent_over_row, bicep_curl",True
2d8827cf-0791-4c87-88b9-ed308d913754,Step Up Single Leg Balance with Biceps Cur (Dumbbell),Step Up Single Leg Balance With Biceps Cur (Dumbbell),Legs - Dumbbell,Legs,Dumbbell,dumbbell,strength,step_up,Step Up,Quads,Glutes; Hamstrings,Quads; Glutes; Hamstrings,False,True,intermediate,True,False,9,8,7,5,8,6,12,4,90,7,4,92,90,92,90,"lunge, split_squat, squat",False
2d8e5260-d9f9-4fd1-bded-a8bde7364751,Slight Bend Elbow Touch (Bodyweight),Slight Bend Elbow Touch,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,full_body_movement,Full Body Movement,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
2d91d564-c490-4861-a8dc-74767c7fc160,Bird Dog (Band),Bird Dog (Resistance Band),Full Body - Band,Full Body,Band,band,strength,bird_dog,Bird Dog,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,60,85,90,50,,False
2d9514f8-9ac6-44fa-aef3-6aabaa5b69f7,Lying Down Hip Internal External Rotation (Bodyweight),Lying Down Hip Internal External Rotation,Full Body - Bodyweight,Full Body,Bodyweight,bodyweight,strength,rotation,Rotation,Full Body,,Full Body,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,,False
2d9524a0-0c7e-4c77-9b8b-17d66e92e881,Side Lunge Rock (Advanced) (Bodyweight),Side Lunge Rock (advanced),Legs - Advanced,Legs,Bodyweight,bodyweight,strength,lateral_lunge,Lateral Lunge,Quads,,Quads,False,True,intermediate,True,False,8,8,8,5,9,6,12,4,90,7,4,70,88,95,65,"split_squat, step_up, squat, leg_press",False
2d983340-fcaa-448c-99e2-904275d8cbf2,Kneeling Shoulder Tap (Bodyweight),Kneeling Shoulder Tap,Shoulders - Bodyweight,Shoulders,Bodyweight,bodyweight,strength,tap,Tap,Side Delts,Front Delts; Rear Delts,Side Delts; Front Delts; Rear Delts,True,False,intermediate,True,False,7,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"shoulder_press, lateral_raise",False
2da9a2a5-bef6-422b-a2ec-865e7b1c0b08,Alternate Leg Raise with Head Up (Bodyweight),Alternate Leg Raise With Head Up,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,leg_raise,Leg Raise,Lower Abs,Hip Flexors; Abs,Lower Abs; Hip Flexors; Abs,True,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"crunch, plank, reverse_crunch",False
2daa0c5e-6d1c-4663-9a37-e3aac2811998,Incline Fly (Cable),Incline Fly (Cable),Chest - Cable,Chest,Cable,cable,strength,incline_fly,Incline Fly,Upper Chest,,Upper Chest,False,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,85,88,30,92,"fly, incline_bench_press",False
2db024a4-59d9-4988-8a3d-75af3106187c,Decline Triceps Extension (Dumbbell),Decline Triceps Extension (Dumbbell),Arms - Dumbbell,Arms,Dumbbell,dumbbell,strength,tricep_extension,Tricep Extension,Triceps,,Triceps,False,False,intermediate,True,False,9,5,5,6,6,10,15,3,60,4,2,92,90,92,90,"tricep_pushdown, skull_crusher, dip, bicep_curl",False
2dbe2229-07c7-416e-bf6d-1895975e0670,Supine Reverse Fly (Cable),Supine Reverse Fly (Cable),Shoulders - Cable,Shoulders,Cable,cable,strength,rear_delt_fly,Rear Delt Fly,Rear Delts,Upper Back,Rear Delts; Upper Back,False,False,intermediate,True,False,8,5,5,6,6,12,20,3,60,4,2,85,88,30,92,"face_pull, lateral_raise, bent_over_row",False
2dd3ce0b-971c-4bae-b823-740f8f3e3cfa,"Hip Thrust (Barbell, Bench)",Hip Thrust (Bench) (Barbell),"Legs - Barbell, Bench",Legs,Barbell,barbell,strength,hip_thrust,Hip Thrust,Glutes,Hamstrings,Glutes; Hamstrings,False,True,intermediate,True,False,9,9,7,5,8,6,12,4,90,7,4,95,80,65,95,"glute_bridge, romanian_deadlift, leg_curl",False
2dd7c25d-4174-4e2a-a768-53bd64b7491a,Twisting Crunch Shin Touch (Bodyweight),Twisting Crunch Shin Touch,Core - Bodyweight,Core,Bodyweight,bodyweight,strength,crunch,Crunch,Upper Abs,Abs; Core,Upper Abs; Abs; Core,False,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,70,88,95,65,"leg_raise, plank, russian_twist",True
2df02ede-aeb8-4e59-80ee-4522ce84f04b,Seated Single Leg Knee Extension (Bodyweight),Seated Single Leg Knee Extension,Arms - Bodyweight,Arms,Bodyweight,bodyweight,strength,extension,Extension,Triceps,,Triceps,False,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"tricep_extension, leg_extension",False
2df493dd-ba85-40ab-bcc9-6f84a13a9c59,Half Push Up Max Rep (Bodyweight),Half Push Up Max Rep,Chest - Bodyweight,Chest,Bodyweight,bodyweight,strength,push_up,Push Up,Mid Chest,Front Delts; Triceps; Core,Mid Chest; Front Delts; Triceps; Core,True,True,intermediate,True,False,8,8,7,5,9,6,12,4,90,7,4,70,88,95,65,"bench_press, fly, dip, tricep_extension",True
2e09f95e-eff9-4ddc-a19c-68dba1a55b84,Clean and Push Press (Kettlebell),Clean And Push Press (Kettlebell),Full Body - Kettlebell,Full Body,Kettlebell,kettlebell,strength,press,Press,Full Body,,Full Body,False,True,advanced,False,False,8,8,8,5,8,6,12,4,90,9,6,75,85,85,78,"bench_press, shoulder_press",False
2e0d2eac-84a3-45dd-a8e8-a84310082cc8,Lying Floor Abduction Adduction (Bodyweight),Lying Floor Abduction Adduction,Legs - Bodyweight,Legs,Bodyweight,bodyweight,strength,hip_abduction,Hip Abduction,Glute Med/Min,Glutes,Glute Med/Min; Glutes,True,False,intermediate,True,False,7,5,5,6,6,12,20,3,60,4,2,70,88,95,65,"hip_adduction, glute_kickback, hip_thrust",False
2e0e1f30-d82b-4bda-933a-4393c7991761,Seated Close Grip Behind Neck Triceps Extension (Barbell),Seated Close Grip Behind Neck Triceps Extension (Barbell),Arms - Barbell,Arms,Barbell,barbell,strength,tricep_extension,Tricep Extension,Triceps,,Triceps,False,False,intermediate,True,False,9,6,5,6,6,10,15,3,60,4,2,95,80,65,95,"tricep_pushdown, skull_crusher, dip, bicep_curl",False
2e10d5c2-756e-48a6-972a-6e9ec169b8b9,Explosive Dynamic Plank (Bodyweight),Explosive Dynamic Plank,Core - Bodyweight,Core,Bodyweight,bodyweight,plyometrics,plank,Plank,Core,Abs; Lower Back,Core; Abs; Lower Back,True,False,advanced,True,False,4,5,9,8,7,8,15,3,60,8,5,70,88,95,65,"crunch, leg_raise, russian_twist",True
2e328c27-e05e-465b-9ed6-f05d94ff25da,Lying Raised Shoulders Windshield Wiper Leg Extens (Bodyweight),Lying Raised Shoulders Windshield Wiper Leg Extens,Shoulders - Bodyweight,Shoulders,Bodyweight,bodyweight,strength,raise,Raise,Side Delts,Front Delts,Side Delts; Front Delts,True,False,intermediate,True,False,8,5,5,6,6,10,15,3,60,4,2,70,88,95,65,"lateral_raise, front_raise",False
