id,name,exercise_family,base_exercise_name,complementary_families,is_equipment_primary,equipment_detected,priority_build_muscle,priority_get_lean,priority_home,priority_gym
34d80604-9701-4bf0-a1de-983ee8ed8307,Lying Floor Row With Bent Knee,bent_over_row,Bent Over Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,bodyweight,70,88,95,65
34eaea45-a99d-4d87-a14a-b710b298edf3,Seated Leg Extension (Band),leg_extension,Leg Extension,"squat, leg_press, leg_curl",False,band,60,85,90,50
34f012c4-815f-43e9-9af0-dba9ef3449c3,Jab Jab Right Cross,core_exercise,Core Exercise,"crunch, plank",False,bodyweight,70,88,95,65
34f2875e-4464-4465-b645-2d1d6b696a0a,Seated Front Raise With Twist (Dumbbell),front_raise,Front Raise,"shoulder_press, lateral_raise, incline_bench_press",True,dumbbell,92,90,92,90
35004f35-421f-4736-8f0b-c42778ee0e1d,Straight Arm Pulldown (Rope) (Cable),straight_arm_pulldown,Straight Arm Pulldown,"lat_pulldown, pullover, bent_over_row",False,cable,85,88,30,92
35106aaa-6967-46b4-a838-b4e030647116,Lever Kneeling Twist,general_movement,Lever Kneeling Twist,,False,machine,80,75,20,88
351bb9aa-cd39-45af-b2e9-7a98b750b715,Roll Neck Decompress Lying On Floor,press,Press,"bench_press, shoulder_press",False,bodyweight,70,88,95,65
352dc936-45e9-4e7e-aa58-5d372d001480,Stick Step Up Knee Raise On Stepbox,step_up,Step Up,"lunge, split_squat, squat",False,bodyweight,70,88,95,65
3533184e-08ed-48d0-af87-abacd6badb4c,Stepback Opposite Grab,back_exercise,Back Exercise,"bent_over_row, lat_pulldown",False,bodyweight,70,88,95,65
35333b7e-2256-4264-a487-c00a100ddf1a,Inverse Leg Curl With Bench Pads,leg_curl,Leg Curl,"romanian_deadlift, hip_thrust, leg_extension",False,bodyweight,70,88,95,65
35336138-b263-48c5-8efe-1a6b1b391019,Lever Incline Chest Press,incline_chest_press,Incline Chest Press,"bench_press, fly, tricep_pushdown",False,machine,80,75,20,88
353e4363-b637-4956-bcdc-e9660ae68680,Side Glute Raise Chair Supported,raise,Raise,"lateral_raise, front_raise",False,bodyweight,70,88,95,65
3542c724-c934-4512-9cd2-4f6c83201bca,Body Rock To Down Dog,general_movement,Body Rock To Down Dog,,False,bodyweight,70,88,95,65
354b4b76-83b0-4c66-b92f-93789b5da189,Lever Hammer Grip Preacher Curl,preacher_curl,Preacher Curl,"bicep_curl, hammer_curl, concentration_curl",False,machine,80,75,20,88
354db962-69a7-4a29-999b-e47c70213f06,Alternate Foot Hopscotch,general_movement,Alternate Foot Hopscotch,,False,bodyweight,70,88,95,65
3560e4de-1904-491e-bb25-85709d55d40d,Seated Bent Over Row And Fly On Chair (Dumbbell),fly,Chest Fly,"bench_press, incline_fly, push_up",True,dumbbell,92,90,92,90
3563d98b-28d0-4b47-929b-363121d53e65,Lying Biceps Curl With Towel,bicep_curl,Bicep Curl,"hammer_curl, preacher_curl, tricep_extension",False,bodyweight,70,88,95,65
35761ed4-9616-4bef-8c7a-89565a51e990,Lever Single Arm Chest Press (plate Loaded),chest_press,Chest Press,"bench_press, fly, tricep_pushdown",True,machine,80,75,20,88
35862923-52a2-4459-9531-d3479d42bfbe,Walking On Spot Shoulder Tap Raise (front Pov),raise,Raise,"lateral_raise, front_raise",False,bodyweight,70,88,95,65
358acfad-c8f3-415d-a588-773753756458,Back Kick Heel Touches,back_exercise,Back Exercise,"bent_over_row, lat_pulldown",False,bodyweight,70,88,95,65
3599ffc0-9fdb-48dd-95b0-5ae65e82bcf1,Arm Leg Lift To Split Squat,split_squat,Split Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
359e544c-c3b0-4c76-9b2f-d274ddcba17d,Hip Thrusts,hip_thrust,Hip Thrust,"glute_bridge, romanian_deadlift, leg_curl",False,bodyweight,70,88,95,65
35b46e01-f5de-47f8-89fd-3084e9b4e20d,Incline Row (Dumbbell),bent_over_row,Bent Over Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,dumbbell,92,90,92,90
35c86936-a99e-4a9d-9732-5d52e20e2828,Clean (Dumbbell),clean,Clean,"deadlift, front_squat, snatch, shrug",False,dumbbell,92,90,92,90
35d21648-a23b-416a-8cf5-3e34e638bc2c,Ring Wide Pull Up,pull_up,Pull Up,"lat_pulldown, bent_over_row, bicep_curl",True,bodyweight,70,88,95,65
35dddafd-2699-4adb-8762-4c3ad30fd756,Rear Fly Stepback,fly,Chest Fly,"bench_press, incline_fly, push_up",False,bodyweight,70,88,95,65
35f2761a-6263-4f4d-ad84-4ab52a72939d,Seal Pose,general_stretch,Stretch,,False,bodyweight,70,88,95,65
35fc44e5-45d7-4482-8872-af7c5fbcca46,Bench Seated Press (Dumbbell),press,Press,"bench_press, shoulder_press",False,dumbbell,92,90,92,90
35febee4-b53c-4a85-abf9-808ad59a813e,One Arm Curl (Cable),bicep_curl,Bicep Curl,"hammer_curl, preacher_curl, tricep_extension",False,cable,85,88,30,92
360cd33f-1dc2-4a4b-a6b1-825d96ae6674,Romanian Deadlift To Bent Over Row (Dumbbell),bent_over_row,Bent Over Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,dumbbell,92,90,92,90
36123c6b-c059-41f8-8096-1708d17032aa,Standing Tibialis Raise Wall Supported,raise,Raise,"lateral_raise, front_raise",False,bodyweight,70,88,95,65
36191c60-b384-4991-940c-bb3aaa64a14b,Lying Floor Fly,fly,Chest Fly,"bench_press, incline_fly, push_up",False,bodyweight,70,88,95,65
361aee89-be4e-4134-a515-35ce8d902003,Standing Air Bike Foot Tap,cycling,Cycling,,False,bodyweight,70,88,95,65
3623d5e8-e0dd-4d3d-977a-002bfe8e1ff7,Shoulder Pat Knee Raise,leg_raise,Leg Raise,"crunch, plank, reverse_crunch",False,bodyweight,70,88,95,65
362d746d-1e11-4f44-9231-7c0fc2c8664c,Squat Jump (Resistance Band),squat_jump,Squat Jump,"squat, lunge_jump, box_jump",False,band,60,85,90,50
3654cc8c-2443-4af2-8f0e-a0348d05cfea,Standing Hands On Hip Front And Back Open,back_exercise,Back Exercise,"bent_over_row, lat_pulldown",False,bodyweight,70,88,95,65
365b2410-3f76-4981-a91b-f26ffb3161b4,Ipsilateral Single Leg Stiff Leg Deadlift (Dumbbell),stiff_leg_deadlift,Stiff Leg Deadlift,"romanian_deadlift, bent_over_row, hip_thrust, squat",False,dumbbell,92,90,92,90
365c2c94-22dd-4ac5-b879-289c5b8d6a9d,Single Leg Squat (Barbell),squat,Squat,"leg_press, leg_extension, lunge, leg_curl",True,barbell,95,80,65,95
36718d86-2834-4390-9ab2-b721ac93d6b8,Lying Bent Knee Raise (Resistance Band),leg_raise,Leg Raise,"crunch, plank, reverse_crunch",False,band,60,85,90,50
36883ede-dbde-4cab-b357-a750cd36263a,Negative Dragon Flag,general_movement,Negative Dragon Flag,,False,bodyweight,70,88,95,65
36905756-85c2-417d-aac5-4311ee207319,Smith Frankenstein Squat,squat,Squat,"leg_press, leg_extension, lunge, leg_curl",False,smith_machine,72,70,25,80
36922d99-7bc0-436d-b4ab-3fcd5a6e1052,Side Bend Arms Above,arm_exercise,Arm Exercise,"bicep_curl, tricep_extension",False,bodyweight,70,88,95,65
3693ac3e-78aa-4061-9de6-d9d1ae42cfe9,Forward Shoulder Rotation Arm Crossover,shoulder_exercise,Shoulder Exercise,"shoulder_press, lateral_raise",False,bodyweight,70,88,95,65
36947c0c-159f-4f76-80ef-09493dc76740,Seated Bent Arm Lateral Raise To Triceps (Dumbbell),lateral_raise,Lateral Raise,"shoulder_press, front_raise, rear_delt_fly",True,dumbbell,92,90,92,90
3697dec9-1aef-4ab8-801c-32d6553a2cc0,Decline One Arm Fly (Dumbbell),fly,Chest Fly,"bench_press, incline_fly, push_up",True,dumbbell,92,90,92,90
369af606-8a69-4213-b7c6-2204e78b0191,Lever Single Arm Neutral Grip Seated Row (plate Lo,cable_row,Cable Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,machine,80,75,20,88
369da75b-5340-4603-9ff7-74be142b6e95,Side Lying 90 Degrees Hip Clam,general_movement,Side Lying 90 Degrees Hip Clam,,False,bodyweight,70,88,95,65
36ab0586-a733-4ee9-868b-88b272bb689f,Ring Self Assisted Pull Up,pull_up,Pull Up,"lat_pulldown, bent_over_row, bicep_curl",True,bodyweight,70,88,95,65
36da828d-df16-48dd-b3ea-f4a5cbe94109,Standing Back Squeeze Pulse,back_exercise,Back Exercise,"bent_over_row, lat_pulldown",False,bodyweight,70,88,95,65
36e0eec8-e70b-44e2-8ac2-77859c7d3927,Standing Balance Hip Flexion,general_movement,Standing Balance Hip Flexion,,False,bodyweight,70,88,95,65
36e5d381-7407-4868-81ba-9a6af97bca3c,Inverted Row Bent Knees,inverted_row,Inverted Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,bodyweight,70,88,95,65
36e84623-a57a-406a-ad88-fb331ef63a80,L Sit Pull Up,pull_up,Pull Up,"lat_pulldown, bent_over_row, bicep_curl",True,bodyweight,70,88,95,65
36e8c849-32a7-499d-9461-461db9818adb,Walking Backward On A Treadmill,back_exercise,Back Exercise,"bent_over_row, lat_pulldown",False,bodyweight,70,88,95,65
36f0f58b-7262-4527-8767-5c4240238994,Sumo Squat Off Benches (Dumbbell),sumo_squat,Sumo Squat,"leg_press, leg_extension, lunge, leg_curl",False,dumbbell,92,90,92,90
36f6b2f4-0db0-4cdb-8a60-049345b00899,Rolling Plank,plank,Plank,"crunch, leg_raise, russian_twist",True,bodyweight,70,88,95,65
36f96cbd-44a2-4f95-b69b-6c4f6ea1b444,Spine Backbend Stretch,back_stretch,Back Stretch,,False,bodyweight,70,88,95,65
36ff70e3-4534-4236-823f-44a2ed5157f9,Seated External Rotation On A Chair,general_movement,Seated External Rotation On A Chair,,False,bodyweight,70,88,95,65
3702ac55-40db-4761-980b-0f3c396ecc5b,Cradle,general_movement,Cradle,,False,bodyweight,70,88,95,65
370852ee-28a9-440b-8bf5-e1ae0ad8c15c,Yoga Squat Dives,general_stretch,Stretch,,False,bodyweight,70,88,95,65
371c7ca7-c01b-40b7-98db-ff78e4e67bab,Glute Bridge (Resistance Band),glute_bridge,Glute Bridge,"hip_thrust, romanian_deadlift, leg_curl",False,band,60,85,90,50
372c8d7d-2e2d-4eca-a257-51ff5b4d530b,Fly On Exercise Ball (Dumbbell),fly,Chest Fly,"bench_press, incline_fly, push_up",True,dumbbell,92,90,92,90
373334e7-d1df-4554-b64f-82cb9dfaed1f,Bent Over Knee Rotation,general_movement,Bent Over Knee Rotation,,False,bodyweight,70,88,95,65
373451c2-ba83-4d1f-9d32-5e7867079e8b,Seated Piriformis Stretch On A Chair,general_stretch,Stretch,,False,bodyweight,70,88,95,65
37349a9a-578d-4c40-90a9-ad06872e214b,Single Arm Reverse Fly (rack Support) (Dumbbell),rear_delt_fly,Rear Delt Fly,"face_pull, lateral_raise, bent_over_row",False,dumbbell,92,90,92,90
373ad4db-2efb-4728-a332-a81dd46c5cf2,Stand To Stand Bridge,general_movement,Stand To Stand Bridge,,False,bodyweight,70,88,95,65
374f5378-d382-4904-8364-a5f7ae5d330a,Standing Forward Bend Back Squeeze,back_exercise,Back Exercise,"bent_over_row, lat_pulldown",False,bodyweight,70,88,95,65
3767c4cb-9efc-4fef-9b99-687b030ed3d9,Seated Twist Stretch On A Padded Stool,general_stretch,Stretch,,False,bodyweight,70,88,95,65
3776ec60-01d8-4880-b5bd-b75eafab36f1,Close Grip Press (Dumbbell),press,Press,"bench_press, shoulder_press",False,dumbbell,92,90,92,90
37857206-a793-462c-b3df-f0af7f4e0672,Leg Over Knee Glute Bridge,glute_bridge,Glute Bridge,"hip_thrust, romanian_deadlift, leg_curl",False,bodyweight,70,88,95,65
37983ebc-fa7f-4574-a55a-448094a6ce11,Sumo Squat Jack,sumo_squat,Sumo Squat,"leg_press, leg_extension, lunge, leg_curl",False,bodyweight,70,88,95,65
37a91419-cdb5-4586-b9c0-9fd7f5f8e785,Roll And Side Twist (stabilitity Ball),core_exercise,Core Exercise,"crunch, plank",False,bodyweight,70,88,95,65
37cfbbdc-da51-4197-bc5f-1fd506d3da14,Seated Curl (Dumbbell),bicep_curl,Bicep Curl,"hammer_curl, preacher_curl, tricep_extension",True,dumbbell,92,90,92,90
37cfd90d-672d-4723-a69b-e5a30bc29990,Roll Calves,general_movement,Roll Calves,,False,bodyweight,70,88,95,65
37d9dfbb-8c99-44a2-bc21-2613fde25aca,Reverse Grip Decline Bench Press (Barbell),decline_bench_press,Decline Bench Press,"bench_press, dip, fly",False,barbell,95,80,65,95
37e7ad38-1a3f-45fa-b889-6417f1bbc9c9,Standing Ab Twist Wall Touch,core_exercise,Core Exercise,"crunch, plank",False,bodyweight,70,88,95,65
37e9eb00-3a5e-4106-aa43-7ec1e61247ea,Seated Lean Back Cycling On A Chair,cycling,Cycling,,False,bodyweight,70,88,95,65
37f92470-ca62-45d3-8e9d-0b92fdb3bb29,Hammer Curl (Dumbbell),hammer_curl,Hammer Curl,"bicep_curl, preacher_curl, reverse_curl",True,dumbbell,92,90,92,90
380af61c-1b03-4694-8419-add61edceec7,Elevated Staggered Leg Hip Thrust,hip_thrust,Hip Thrust,"glute_bridge, romanian_deadlift, leg_curl",False,bodyweight,70,88,95,65
3818f6aa-a425-42e3-934c-83b66d8f93f3,Seated Pec Dec On A Chair,general_movement,Seated Pec Dec On A Chair,,False,bodyweight,70,88,95,65
3821c244-c330-43f5-b68e-07917a686d67,Standing Eagle Up And Left,general_movement,Standing Eagle Up And Left,,False,bodyweight,70,88,95,65
38291caf-3c88-452e-9433-dad4824c7a38,Palms Above Head Elbow Squeeze,core_exercise,Core Exercise,"crunch, plank",False,bodyweight,70,88,95,65
382f34d0-5692-492e-8dc4-4430c117ba60,Seated Preacher Curl (Dumbbell),preacher_curl,Preacher Curl,"bicep_curl, hammer_curl, concentration_curl",False,dumbbell,92,90,92,90
38367381-4c76-4217-9503-a478d293c125,Glute Bridge Hold With Kick,glute_bridge,Glute Bridge,"hip_thrust, romanian_deadlift, leg_curl",False,bodyweight,70,88,95,65
3850ba17-e3ca-470e-9475-290f3c21290f,Ipsilateral Single Leg Stiff Leg Deadlift (Dumbbell),stiff_leg_deadlift,Stiff Leg Deadlift,"romanian_deadlift, bent_over_row, hip_thrust, squat",False,dumbbell,92,90,92,90
386f13eb-34e8-42e2-9cfe-c67338a4bdf5,Around The World Superman Hold,general_movement,Around The World Superman Hold,,False,bodyweight,70,88,95,65
387036fa-8177-41c9-a072-90d6e2e8bfd6,Standing Arnold Press (Bodyweight),arnold_press,Arnold Press,"shoulder_press, lateral_raise, front_raise",False,bodyweight,70,88,95,65
3875fa75-6bc9-4f41-8ce4-a972330db3e9,Standing Arms Forward Arm Crossover,arm_exercise,Arm Exercise,"bicep_curl, tricep_extension",False,bodyweight,70,88,95,65
38818c4b-14df-4179-9b1d-1aba018f357b,Incline Triceps Extension (Kettlebell),tricep_extension,Tricep Extension,"tricep_pushdown, skull_crusher, dip, bicep_curl",False,kettlebell,75,85,85,78
3885117e-9acb-4a31-9961-d308f817925f,Lying Single Leg Extension,leg_extension,Leg Extension,"squat, leg_press, leg_curl",False,bodyweight,70,88,95,65
388bca5c-a22d-4df6-8072-d8704b8627e8,Calf Side To Side Jump,calf_raise,Calf Raise,leg_press,False,bodyweight,70,88,95,65
3895be36-2c34-45d0-9385-56c17fe9a313,Wheel Rollout,general_movement,Wheel Rollout,,False,bodyweight,70,88,95,65
38a1b5e4-7d53-4420-8dbb-e54330c96671,Burpee Tuck Jump,burpee,Burpee,"push_up, squat_jump, mountain_climber",True,bodyweight,70,88,95,65
38ad4506-5305-4975-a7b8-5b4cdd3fb050,Weighted Plate Standing Biceps Curl,bicep_curl,Bicep Curl,"hammer_curl, preacher_curl, tricep_extension",False,bodyweight,70,88,95,65
38c9d9dc-1a9b-4001-8e8b-93bb71d50900,Single Leg Hopping,leg_exercise,Leg Exercise,"squat, leg_press",False,bodyweight,70,88,95,65
38d01d35-3220-4794-ba5d-833bbc70aa5f,Standing Wood Chopper (Cable),woodchop,Woodchop,"russian_twist, oblique_crunch, plank",False,cable,85,88,30,92
38d96122-6df7-4855-93fa-a3f3b2c8c641,Duck Side Punch,general_movement,Duck Side Punch,,False,bodyweight,70,88,95,65
38fb40e9-2c1f-42a6-a83e-df1db063f3ad,Standing Front Raise Above Head (Dumbbell),front_raise,Front Raise,"shoulder_press, lateral_raise, incline_bench_press",True,dumbbell,92,90,92,90
38fc8504-c72e-4980-b1f7-f9fe6204a646,Body Throw,bent_over_row,Bent Over Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,bodyweight,70,88,95,65
3903d4e9-d61a-40c7-9135-cd3b817287c1,Svend Bench Press,bench_press,Bench Press,"incline_bench_press, fly, tricep_pushdown, dip",False,bodyweight,70,88,95,65
390463be-edfb-440a-a6d9-15fac58a3c37,Standing Reverse Curl Rotate (Dumbbell),reverse_curl,Reverse Curl,"bicep_curl, hammer_curl, wrist_curl",False,dumbbell,92,90,92,90
39092353-9e99-43f6-90c2-fb016ff398c0,Stepjack Inner Biceps Curl,bicep_curl,Bicep Curl,"hammer_curl, preacher_curl, tricep_extension",False,bodyweight,70,88,95,65
390ce985-b6c1-4268-8e1a-e86316a573ed,Standing Shoulders Full Flexion,shoulder_exercise,Shoulder Exercise,"shoulder_press, lateral_raise",False,bodyweight,70,88,95,65
391e2412-7adc-4d2e-b782-dfc945914f92,Standing Hip Frontal Rotation Arm Bounces,arm_exercise,Arm Exercise,"bicep_curl, tricep_extension",False,bodyweight,70,88,95,65
391ea3dc-99a6-4154-9971-abc33d841c2f,Lever Seated Leg Press,leg_press,Leg Press,"squat, leg_extension, leg_curl, hack_squat",True,machine,80,75,20,88
392344a8-0214-4512-99ef-3134b3df8cac,Side Plank Butt,side_plank,Side Plank,"crunch, leg_raise, russian_twist",False,bodyweight,70,88,95,65
3926ff6a-dd2a-4c75-aa96-6af13d45cd17,One Arm Dip,dip,Dip,"bench_press, tricep_pushdown, push_up",True,bodyweight,70,88,95,65
392d4a1c-3ac8-4498-92b7-c25967ea1c4b,Seated Alternate Front Raise (Dumbbell),front_raise,Front Raise,"shoulder_press, lateral_raise, incline_bench_press",True,dumbbell,92,90,92,90
39341a48-1602-47b8-82b7-175c25336b1e,Knee To Hand Tap (Bodyweight),general_movement,Knee To Hand Tap,,False,bodyweight,70,88,95,65
39372617-d627-4926-8532-0db251e426d5,Preacher Curl (Cable),preacher_curl,Preacher Curl,"bicep_curl, hammer_curl, concentration_curl",False,cable,85,88,30,92
394aa1e6-7b59-47d7-af97-c1b72bfa6b0f,Around Head Rotation (Bodyweight),general_movement,Around Head Rotation,,False,bodyweight,70,88,95,65
396b8e72-9b79-4b13-b4e9-aa434f0dda2b,Cross Over Lateral Pulldown (Cable),lat_pulldown,Lat Pulldown,"pull_up, bent_over_row, bicep_curl, face_pull",True,cable,85,88,30,92
39787fc0-36f3-4909-ba0d-a09023b64841,Lying Floor Skullcrusher (Dumbbell),general_movement,Lying Floor Skullcrusher,,False,dumbbell,92,90,92,90
397ab3b1-da95-4d6b-8ac2-8005e6336106,All Fours Squad Stretch,quad_stretch,Quad Stretch,,False,bodyweight,70,88,95,65
397cb302-2f61-46f8-b878-ba607fb8846c,Lying Bicycle Crunch,bicycle_crunch,Bicycle Crunch,"leg_raise, plank, russian_twist",False,bodyweight,70,88,95,65
397e37c7-249f-47af-9984-3518545f4801,Standing Balance Glute Kickback (Resistance Band),back_exercise,Back Exercise,"bent_over_row, lat_pulldown",False,band,60,85,90,50
3985f706-95e4-4972-aa6e-a624a511e2fd,Bent Over Alternate Twist Row (Kettlebell),bent_over_row,Bent Over Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,kettlebell,75,85,85,78
3997cc81-9f88-4b15-9cd0-f048153ad363,Lever Leg Press (plate Loaded),leg_press,Leg Press,"squat, leg_extension, leg_curl, hack_squat",True,machine,80,75,20,88
399d33fe-6d95-4d0c-8308-8f89a26ebf17,Cross Arms Triceps Extension,tricep_extension,Tricep Extension,"tricep_pushdown, skull_crusher, dip, bicep_curl",False,bodyweight,70,88,95,65
39a15a28-5cdf-462f-850e-88c7b8d1011d,Swimming Crawl Style,general_movement,Swimming Crawl Style,,False,bodyweight,70,88,95,65
39a6fc7f-32bf-4488-8bac-6719047e4f2a,Elevated Row (Cable),bent_over_row,Bent Over Row,"lat_pulldown, face_pull, bicep_curl, rear_delt_fly",False,cable,85,88,30,92
39abb604-5071-401b-90bd-8d1b811af2cb,Horizontal Pallof Press (Resistance Band),press,Press,"bench_press, shoulder_press",False,band,60,85,90,50
39b5bbe4-1ea5-4b26-b7b8-19fbf10cc383,Lever Romanian Deadlift (plate Loaded),romanian_deadlift,Romanian Deadlift,"romanian_deadlift, bent_over_row, hip_thrust, squat",False,machine,80,75,20,88
39bab578-d7ea-440a-9414-f35b07ff97b6,Seated Open Knee Leg Raise On A Chair,leg_raise,Leg Raise,"crunch, plank, reverse_crunch",False,bodyweight,70,88,95,65
39bb2060-80b4-4f54-88bc-87e986fc721f,Iron Cross Plank,plank,Plank,"crunch, leg_raise, russian_twist",True,bodyweight,70,88,95,65
39c1d659-3cb4-4b86-a75b-923254d65dba,Crunch (on Bosu Ball),crunch,Crunch,"leg_raise, plank, russian_twist",True,bodyweight,70,88,95,65
39c5a3b2-d613-4caa-bf73-a7cb2c0cffe1,Kneeling Plank Tap Shoulder,plank,Plank,"crunch, leg_raise, russian_twist",True,bodyweight,70,88,95,65
39d74a50-1dbd-4c86-979f-f40556164562,Side Crunch Against Wall,oblique_crunch,Oblique Crunch,"leg_raise, plank, russian_twist",False,bodyweight,70,88,95,65
39da5ed3-c551-45e5-8eb8-16b3687f41ca,Lying Back Of The Head Triceps Extension (Barbell),tricep_extension,Tricep Extension,"tricep_pushdown, skull_crusher, dip, bicep_curl",False,barbell,95,80,65,95
39df918d-c1ad-46d6-ac29-0a40c888a4bf,Shuffle Hops,general_movement,Shuffle Hops,,False,bodyweight,70,88,95,65
39e68acd-12ff-4dde-8863-a4473f34f03f,Kneeling Body Mobilization On Exercise Ball,general_stretch,Stretch,,False,bodyweight,70,88,95,65
39e6aaae-00da-43a4-8e8c-268f5f8d01f5,Reverse Crunch (Cable),reverse_crunch,Reverse Crunch,"leg_raise, plank, russian_twist",False,cable,85,88,30,92
39f3241d-39a5-439e-b2ae-ce775bbf87e2,Seated Twist (Barbell),general_movement,Seated Twist,,False,barbell,95,80,65,95
3a1a6f53-f2a1-476f-a0f9-eca5dd251d8d,Reverse Grip Pushdown (Cable),tricep_pushdown,Tricep Pushdown,"tricep_extension, skull_crusher, dip",True,cable,85,88,30,92
3a251c33-3f2c-4da6-a020-f977f774413e,Chest Dip,dip,Dip,"bench_press, tricep_pushdown, push_up",True,bodyweight,70,88,95,65
3a434947-c8ad-46b2-9bcb-7afba1e36ff3,Sitting Alternate Abduction Twist On A Chair,hip_abduction,Hip Abduction,"hip_adduction, glute_kickback, hip_thrust",False,bodyweight,70,88,95,65
3a447802-4105-4840-8e70-9fa6fba2cb4b,One Arm Bench Fly (Dumbbell),fly,Chest Fly,"bench_press, incline_fly, push_up",True,dumbbell,92,90,92,90
3a66e78d-90b2-4bdf-8a42-d6e4ab3e01a1,Standing Hamstring And Calf Stretch With Starp,hamstring_stretch,Hamstring Stretch,,False,bodyweight,70,88,95,65
3a6c02dc-c298-442e-9885-239531ececec,Front Plank Arm Leg Raise (Dumbbell),leg_raise,Leg Raise,"crunch, plank, reverse_crunch",False,dumbbell,92,90,92,90
3a6e5282-9fdf-40cb-b6b4-1a153241bf04,Upper Chest Crossovers (Cable),chest_exercise,Chest Exercise,"bench_press, fly",False,cable,85,88,30,92
3a6ec461-4c60-4e11-b35e-2306af5599f2,Straight Leg Deadlift (Dumbbell),stiff_leg_deadlift,Stiff Leg Deadlift,"romanian_deadlift, bent_over_row, hip_thrust, squat",False,dumbbell,92,90,92,90
